,project_id,requirement,label,source,model,zero_shot,few_shot,zero_shot_cot,raw_inst
10514,4,'The Disputes application shall ensure that only users with the appropriate access level are allowed to initiate dispute requests.',sec,promise_exp,mistral-nemo,sec,sec,sec,sec
10515,4,'Only users with Update access must be able to initiate dispute requests.',sec,promise_exp,mistral-nemo,nonsec,sec,sec,sec
10516,4,'The Disputes application shall ensure that only authorized users are allowed to logon to the application.',sec,promise_exp,mistral-nemo,sec,sec,sec,sec
10517,4,'All authorized users  once authenticated must be able to logon to the Disputes System',sec,promise_exp,mistral-nemo,sec,sec,nonsec,nonsec
10518,4,'The Disputes System shall generate a User Report that details any new users that have been added and any changes to an existing user\92s access level. The report will be reviewed for auditing purposes.',sec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10519,4,'All additions of new users and modifications to user\92s access shall be recorded on the User Report.',sec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10520,4,'If a user account is revoked  it can only be re-instantiated by the System Administrator.',sec,promise_exp,mistral-nemo,sec,sec,sec,sec
10521,4,'Only the System Administrator shall be able to reset a revoked user logon account',sec,promise_exp,mistral-nemo,sec,sec,sec,sec
10522,4,'The Disputes application shall manipulate and view business data. Users will not have direct access to data files or databases.',sec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10523,4,'All updates to data files or database must be initiated from the Disputes System.',sec,promise_exp,mistral-nemo,sec,nonsec,sec,nonsec
10524,4,'The Disputes application must conform to the legal requirements as specified by the Merchant Operating Regulations.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10525,4,'All business rules specified in the Disputes System shall be in compliance with the Merchant Operating Regulations.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10526,4,'The Disputes application must conform to the legal requirements as specified by Regulation E and Regulation Z that govern credit card disputes processing.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10527,4,'All business rules specified in the Disputes System shall be in compliance to the guidelines of Regulation E and Regulation Z.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10528,4,'The Disputes application must maintain a detailed history of every action that a user takes on a dispute case.  This ensures a complete audit trail if questions arise later on with regard to a particular dispute case.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10529,4,'All actions that modify an existing dispute case must be recorded in the case history.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10530,4,'The Disputes System must be accessible by both internal and external users.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10531,4,'The Disputes System must prevent users from accessing any dispute cases that do not belong to their cardholder base.',nonsec,promise_exp,mistral-nemo,sec,sec,sec,sec
10532,4,'The Disputes System will facilitate direct data entry of a dispute case via a user interface that supports real time responses to the users.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10533,4,'The Disputes System must provide different levels of access with regard to disputes case initiation and follow-up actions.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10534,4,'The Disputes System shall provide view access capability for authorized users of the application.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10535,4,'The Disputes System shall provide update access capability for authorized users of the application.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10536,4,'The Disputes System must allow the users to select disputable transactions (based on the age of the transaction) from a user interface and initiate a dispute (ticket retrieval request or chargeback notification) on the selected transaction.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10537,4,'The Disputes System must provide the user the ability to initiate a single dispute case on multiple transactions that belong to a single merchant.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10538,4,'The Disputes System will provide the user the ability to create or initiate a ticket retrieval request.   As part of ticket retrieval creation process the system must prompt the user to enter all the required information to create the ticket retrieval request.  The ticket retrieval request is a document that is sent to merchant inquiring the validity of a transaction.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10539,4,'The Disputes System must allow the user to create three unique types of ticket retrieval requests.  The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10540,4,'The Disputes System must prevent external users from requesting original receipts. Requests for original receipts are restricted to internal users.',nonsec,promise_exp,mistral-nemo,sec,sec,sec,sec
10541,4,'The Disputes System must provide a confirmation to the user upon the creation of ticket retrieval request that contains the following information; the dispute case number  the type of retrieval requested (copy  original or portfolio)  and the date that the merchant response is due.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10542,4,'The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10543,4,'The Disputes System must provide a confirmation to the user upon the creation of a chargeback request. The confirmation must contain the following information; the dispute case number  the type of chargeback requested (pending or immediate)  and the date that the merchant response is due.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10544,4,'The Disputes System shall prevent the creation of duplicate dispute requests 100% of the time.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10545,4,'The Disputes System shall accurately provide a list of possible reason codes for a given transaction.  The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to  according to the business rules defined for the Disputes System.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10546,4,'The Disputes System must provide the ability to view existing dispute cases.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10547,4,'The Disputes System must provide Search functionality.  The search method must include the ability to search by (1) the dispute case number  (2) the merchant account number  (3) the cardmember account number and (4) the issuer number.  In addition to the above criteria  the search functionality must further allow the user to limit the results of the search by a date range  the type of dispute (ticket retrieval request or chargeback notification)  the case status (open  closed or all) and the dispute reason code.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10548,4,'A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10549,4,'The Disputes System shall provide the users the ability to view the history of all activities that have occurred on the dispute case.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10550,4,'The Dispute System shall provide the users with the ability to follow up on a dispute case via follow-up actions.  The list of available follow up actions for a given dispute case must be filtered by the status of the case and the access level of the user.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10551,4,'The Disputes System shall record the name of the user and the date for any activity that creates or modifies the disputes case in the system.  A detailed history of the actions taken on the case  including the date and the user that performed the action must be maintained for auditing purposes.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10552,4,'For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.  Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10553,4,'All letter requests must be formatted according to guidelines specified by the Print Letter Utility system.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10554,4,'Any disputes cases that have been closed for over 6 months must be purged from the online disputes database.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10555,5,'The product must support Internet Explorer 5.5 and above.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10556,5,'The product must support Mozilla Firefox 1.0 and above.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10557,5,'The product shall interface with the Choice Parts System.  This provides the feed of recycled parts data.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10558,5,'The product shall run on the existing hardware for all environments.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10559,5,'The product shall adhere to the corporate Architecture guidelines',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10560,5,'The product shall comply with corporate User Interface Guidelines',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10561,5,'The product shall comply with corporate color scheme',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10562,5,'The appearance of the product shall appear professional',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10563,5,'The product shall be easy to use by Adjusters and Collision Estimators.  95% of Adjusters and Collision Estimators shall find the product easy to use.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10564,5,'The product shall increase productivity of Collision Estimators. 80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10565,5,'Users shall feel satisfied using the product.  85% of all users will be satisfied with the product.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10566,5,'The product shall be easy to learn by Adjusters and Collision Estimators.  The product shall be learned with two days onsite training',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10567,5,'The user shall easily locate instructions while using the product.  User help can be found within 90% of the system.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10568,5,'The search for recycled parts shall take no longer than 15 seconds.  The search results shall be returned in under 15 seconds.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10569,5,'The search for the preferred repair facility shall take no longer than 8 seconds.  The preferred repair facility is returned within 8 seconds',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10570,5,'The recycled parts audit report shall be returned to the user within 10 seconds.  The audit report shall be returned within 10 seconds.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10571,5,'The preferred repair facility ratings shall be saved within 5 seconds. The save shall occur within 5 seconds.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10572,5,'The product shall adhere to the corporate online availability schedule.  The application is brought down only within 98% of the scheduled outages per the availability schedule.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10573,5,'The product shall achieve a 98% uptime. The product shall not fail more than 2% of the available online time.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10574,5,'The product shall be able to handle up to 1500 simultaneous users. The system shall perform with 1500 users as a time.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10575,5,'The average number of recycled parts records per day shall be 50 000.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10576,5,'The product shall be able to handle 10 000 concurrent users within 2 years of the initial launch.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10577,5,'For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10578,5,'The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10579,5,'The maintenance of the product will fall within the established corporate maintenance windows.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10580,5,'The product shall be supported using the corporate support center.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10581,5,'Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10582,5,'Only adjusters can request recycled parts audit reports. No users without an adjuster role shall request recycled parts audits.',sec,promise_exp,mistral-nemo,sec,sec,nonsec,nonsec
10583,5,'Only adjusters with a supervisor role can update preferred repair facility ratings. Users without the supervisor role cannot access the repair facility ratings.',sec,promise_exp,mistral-nemo,sec,sec,sec,nonsec
10584,5,'Only collision estimators shall search for recycled parts.  Users without the collision estimator role shall not have access to the search for recycled parts.',sec,promise_exp,mistral-nemo,nonsec,sec,nonsec,sec
10585,5,'Only valid data shall be entered into the system. No invalid data shall be entered into the system.',sec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10586,5,'One insurance company shall not be able to view another insurance companys claim data.',sec,promise_exp,mistral-nemo,sec,sec,sec,sec
10587,5,'The product shall free of computer viruses.',sec,promise_exp,mistral-nemo,sec,sec,sec,nonsec
10588,5,'The system shall prevent malicious attacks including denial of service.',sec,promise_exp,mistral-nemo,sec,sec,sec,sec
10589,5,'The product must comply with Sarbanes-Oxley.',nonsec,promise_exp,mistral-nemo,sec,sec,nonsec,sec
10590,5,'The product shall comply with the estimatics laws relating to recycled parts usage.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10591,5,'The product shall comply with insurance regulations regarding claims processing.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10592,5,'The user shall search for the preferred repair facility using vehicle  vehicle location  and radius in miles',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10593,5,'The vehicle data shall include vehicle year make and model',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10594,5,'The vehicle location shall include street address city state and zipcode',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10595,5,'The system shall resolve the zipcode for the street address  city  and state if zipcode is unknown.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10596,5,'The search radius shall be between 1 and 30 miles',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10597,5,'The system shall locate the preferred repair facility with the highest ratings for the input criteria',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10598,5,'The adjuster shall enter the preferred repair facility on the estimate assignment.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10599,5,'The adjuster shall be able to override the preferred repair facitlity on the estimate assignment.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10600,5,'The preferred repair facility shall be returned to the user.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10601,5,'The system shall return a list of repair facilities within the radius if the preferred repair facility cannot be determined.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10602,5,'The estimator shall search for available recycled parts using damaged vehicle parts information.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10603,5,'The estimator shall search for available recycled parts using a list of preferred parts suppliers.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10604,5,'The system shall search for available recycled parts for the supplied vehicle parts and suppliers.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10605,5,'The estimator shall search by zipcode with a radius of 30 miles if no parts are found for the preferred parts suppliers',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10606,5,'The system shall retain the available recycled parts and suppliers returned from the search.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10607,5,'The available recycled parts information and their suppliers shall be returned to the user.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10608,5,'The estimator shall apply selected recycled parts to the collision estimate.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10609,5,'The estimator shall not apply recycled parts to the collision estimate if no available parts are returned.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10610,5,'The adjuster shall review the collision estimate.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10611,5,'The adjuster shall request a recycled parts audit of the collision estimate.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10612,5,'The recycled parts search results provided to the estimator shall be retrieved by the system.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10613,5,'The system shall generate an audit report based on the available recycled parts and the collision estimate.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10614,5,'The audit report shall include the total number of recycled parts used in the estimate.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10615,5,'The audit report shall include the number of available recycled parts from the original search results.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10616,5,'The audit report shall include the percentage of available recycled parts used in the estimate ',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10617,5,'The audit report shall include the total score of the audit which sums the indivual line items.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10618,5,'The audit report shall be displayed to the user.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10619,5,'The audit report shall be available to other adjusters at later points in time.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10620,5,'The user shall select to view the preferred repair facility ratings.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10621,5,'The current repair facility ratings shall be displayed to the user.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10622,5,'The system will display a blank set of ratings if there are not ratings yet defined.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10623,5,'The user shall enter new ratings based on the audit report',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10624,5,'The ratings shall be from a scale of 1-10',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10625,5,'The ratings shall include categories for attempted use of recycled parts and actual use of recycled parts',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10626,5,'The user shall select to save the preferred repair facility ratings.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10627,5,'The preferred repair facility ratings shall be saved by the system.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10628,6,'The product must work with most database management systems (DBMS) on the market  whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10629,6,'The product will function alongside server software on any operating system where the Java runtime can be installed.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10630,6,'The product will require collaboration with a database management system (DBMS).  The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10631,6,'The product must make use of web/application server technology.  Open source examples include Apache web server  Tomcat  and the JBoss application server.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10632,6,'A database management system such as Oracle  DB2  MySql or HSQL will need to be integrated with the product.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10633,6,'The product\92s Look and Feel shall be able to incorporate aspects of the customer\92s organization such as logo  branding  and identity',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10634,6,'The product shall have a conservative and professional appearance.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10635,6,'The product shall make the users want to use it. 80% of the users surveyed report they are regularly using the product after the first 2 weeks post-launch.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10636,6,'The product shall be easy to use. 90% of users will be able to successfully reserve a conference room within 5 minutes of product use.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10637,6,'The product shall give users feedback when necessary. 80% of the users surveyed report that the product accurately confirms their actions.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10638,6,'The product shall allow the user to select a chosen language from one of the target market countries.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10639,6,'The product shall allow for customization of start page and views preferences.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10640,6,'An employee will be able to successfully use the product within a few minutes.  After informally navigating the product for less than 15 minutes  users shall be able to successfully setup meetings and reserve conference rooms.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10641,6,'The product shall use a standard navigation menu familiar to most web users.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10642,6,'The product shall allow for intuitive searching of available conference rooms.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10643,6,'The product shall conform to the Americans with Disabilities Act.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10644,6,'The response shall be fast enough to avoid interrupting the user\92s flow of thought.  90% of tasks shall complete within 5 seconds.  98% of tasks shall complete within 8 seconds.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10645,6,'Aside from server failure  the software product shall achieve 99.99% up time.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10646,6,'The product shall create an exception log of problems encountered within the product for transmission to our company for analysis and resolution.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10647,6,'The product shall be capable of handling up to 1 000 concurrent requests.  This number will increase to 2 000 by Release 2.  The concurrency capacity must be able to handle peak scheduling times such as early morning and late afternoon hours.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10648,6,'The product shall be able to process 10 000 transactions per hour within two years of its launch.  This number will increase to 20 000 by Release 2.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10649,6,'The product shall be expected to operate for at least 5 years for each customer installation.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10650,6,'The product shall be used in office environments.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10651,6,'The product must be able to interface with any HTML browser.  The product shall transmit data between the user and the product without problems. The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10652,6,'The product must be able to interface with various database management systems. The product shall communicate successfully with the database management system on 100% of all transactions.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10653,6,'The product must be able to interface with various email servers. The product shall be able to send email.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10654,6,'The product shall be available for distribution via the Internet as a binary or ZIP file.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10655,6,'The product shall be available for distribution as a packaged CD.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10656,6,'The product will be available for licensing as a one-server  two-five servers  or five-or-more servers license.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10657,6,'A new user must be able to be added to the system within 10 minutes. 90% of new users are able to log into the system within 10 minutes.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10658,6,'The product must be designed using Design Patterns and coding best practices.  90% of maintenance software developers are able to integrate new functionality into the product with 2 working days.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10659,6,'The product must be highly configurable for use with various database management systems for the end users.  80% of end users are able to integrate new database management systems with the product without changing the product\92s software code.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10660,6,'Maintenance releases will be offered to customers once a year.  The releases shall take no longer than 5 minutes for 80% of the customer base to install.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10661,6,'Every registered user will have access to the product\92s support site via the Internet.  70% of registered users shall find a solution to their problem within 5 minutes of using the support site.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10662,6,'The customer shall be able to easily integrate new building maps with the product throughout the product\92s lifecycle.  Integration of new maps with the product shall be possible with little to no support from product support staff.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10663,6,'The product shall be translated into foreign languages other than the target market countries\92 languages in future releases.  For each emerging target market  it shall take no more than 5 days to configure the product for that market\92s language.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10664,6,'The product is expected to integrate with multiple database management systems. The product will operate with Oracle  SQL Server  DB2  MySQL  HSQL  and MS Access.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10665,6,'The product shall be able to be installed in any operating environment within 2 days.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10666,6,'The product shall ensure that only company employees or external users with company-approved user IDs may have product access.  100% of all logons shall be by either company employees or external users with company-approved user IDs.',sec,promise_exp,mistral-nemo,sec,sec,sec,sec
10667,6,'Only managers are able to perform search queries for reservations by user.  100% of all search queries for reservations by user shall be from logons of only management logons.',sec,promise_exp,mistral-nemo,sec,sec,sec,sec
10668,6,'The product shall ensure that the database\92s data corresponds to the data entered by the user.  Each conference room reservation in the system will contain the same information as was entered by the user.',sec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10669,6,'The product shall prevent the input of malicious data.  The product and/or adjacent hardware/software systems\92 data shall remain 100% uncorrupted each time malicious data is input into the product.',sec,promise_exp,mistral-nemo,sec,sec,sec,sec
10670,6,'The product and/or dependent databases/filesystems shall remain operational as a result of the input of malicious data.  The product and/or dependent databases/filesystems shall not crash 100% of the time that malicious data is input into the product.',nonsec,promise_exp,mistral-nemo,sec,sec,sec,sec
10671,6,'The product shall have the ability to receive automatic software updates as new threats emerge. 100% of customers will be able to receive automatic software updates transmitted to the installed product.',sec,promise_exp,mistral-nemo,sec,sec,sec,nonsec
10672,6,'The language of the product shall accommodate all of the target market countries. 90% of survey respondents from each target market country will find that the language of the product is acceptable.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10673,6,'The product shall be able to display calendar dates and times according to the user\92s locale.  90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10674,6,'The product must be developed with the J2SE/J2EE programming language libraries',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10675,6,'The product shall record meeting entries.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10676,6,'The product will notify employees of meeting invitations.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10677,6,'The product shall have the ability to send meeting reminders to employees.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10678,6,'The product shall assign the organizers contact information to each meeting they create.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10679,6,'The product will record meeting acknowledgements.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10680,6,'The product shall store new conference rooms.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10681,6,'The product shall update existing conference rooms.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10682,6,'The product will be able to delete conference rooms.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10683,6,'The product shall be able to store new room equipment.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10684,6,'The product will update existing room equipment.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10685,6,'The product shall be able to delete room equipment.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10686,6,'The product shall allow an organizer to invite other employees to meetings.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10687,6,' Each time a conference room is reserved  the conference room schedule shall be updated to reflect the time and date of the reservation.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
